Track Name;Album Name;Artist Name(s);Release Date;Duration (ms);Popularity;Explicit;Added By;Added At;Genres;Record Label;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;genres_clean;text_combined;
engga ngerti;Engga Ngerti;vanessa zee;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; vanessa zee;
menjaga hati;Menjaga Hati;fajar noor;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; fajar noor;
tak kan terganti;Tak Kan Terganti;shabrina leanor;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; shabrina leanor;
bukan sebuah rindu;Bukan Sebuah Rindu;yovie widianto;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; yovie widianto;
adu rayu;Adu Rayu;yovie widianto;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; yovie widianto;
tergoda bidadari;Still The One;yovie nuno;14/04/2014;217706.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:26Z;indonesian pop malay;Sony Music Entertainment;0.6301652892561984;0.5710922305251305;0.7801617368497742;0.029270833333333336;0.6060281947530473;0.0001494949494949495;0.10862652579751768;0.7325227963525837;0.5441306225561675;indonesian pop malay;indonesian pop malay yovie nuno;
tanpa cinta;Still The One;yovie nuno;14/04/2014;256385.0;77.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:26Z;indonesian pop malay;Sony Music Entertainment;0.4576446280991736;0.4984133483468113;0.7723663121084074;0.02791666666666667;0.598992983945066;0.0015353535353535355;0.1158067494101959;0.26139817629179335;0.6321503868337219;indonesian pop malay;indonesian pop malay yovie nuno;
mudah melupakan;Still The One;yovie nuno;14/04/2014;193293.0;36.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:26Z;indonesian pop malay;Sony Music Entertainment;0.6983471074380166;0.7717268911864059;0.7495628733789889;0.028020833333333335;0.5015050627487537;0.6303030303030304;0.36403733716278586;0.8986828774062817;0.5341602503970503;indonesian pop malay;indonesian pop malay yovie nuno;
malam mingguku feat airlangga;Still The One;yovie nuno;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; yovie nuno;
kurang romantis;Still The One;yovie nuno;14/04/2014;221080.0;27.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:26Z;indonesian pop malay;Sony Music Entertainment;0.40599173553719015;0.2701402395332173;0.6655252804895819;0.027812500000000004;0.8894466873031509;0.00015151515151515152;0.16504256846856083;0.3110435663627153;0.3655601890980691;indonesian pop malay;indonesian pop malay yovie nuno;
tak memilikimu;Still The One;yovie nuno;14/04/2014;220533.0;39.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:26Z;indonesian pop malay;Sony Music Entertainment;0.6559917355371901;0.6263691268297676;0.7455558793530527;0.028958333333333332;0.6613048511014717;0.004757575757575757;0.36096009847163807;0.6686930091185411;0.48337961715999966;indonesian pop malay;indonesian pop malay yovie nuno;
kamu bukan kekasihku feat intan ayu;Still The One;yovie nuno;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; yovie nuno;
lebih baik aku feat bayu satrio;Still The One;yovie nuno;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; yovie nuno;
jangan jangan;Still The One;yovie nuno;14/04/2014;192200.0;24.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:26Z;indonesian pop malay;Sony Music Entertainment;0.5795454545454547;0.7870815846043607;0.7652630045169752;0.05583333333333334;0.648239459600935;2,61E+11;0.37224330700584674;0.5896656534954408;0.7528397217397766;indonesian pop malay;indonesian pop malay yovie nuno;
dia milikku;The Special One;yovie nuno;10/12/2007;211933.0;66.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:30Z;indonesian pop malay;Sony BMG Music Entertainment;0.5382231404958678;0.8751151602006346;0.8450021856331051;0.04895833333333334;0.5065302133258832;0.00034646464646464646;0.35275412862857725;0.4741641337386019;0.37142074320370766;indonesian pop malay;indonesian pop malay yovie nuno;
janji suci;The Special One;yovie nuno;10/12/2007;198173.0;66.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:30Z;indonesian pop malay;Sony BMG Music Entertainment;0.5506198347107439;0.2988023339133995;0.611831560542037;0.03895833333333334;0.9155774703042243;2,99E+08;0.20094368653195196;0.3100303951367781;0.6060379496419582;indonesian pop malay;indonesian pop malay yovie nuno;
tak suka lagu ini;The Special One;yovie nuno;10/12/2007;220253.0;26.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:30Z;indonesian pop malay;Sony BMG Music Entertainment;0.5392561983471075;0.6611730985771317;0.7894871047646802;0.03072916666666667;0.11557349842520825;8,63E+10;0.11888398810134372;0.5623100303951368;0.6320853727628194;indonesian pop malay;indonesian pop malay yovie nuno;
sejuta cinta;The Special One;yovie nuno;10/12/2007;267693.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:30Z;indonesian pop malay;Sony BMG Music Entertainment;0.5340909090909092;0.7829869996929061;0.8094492204575259;0.04114583333333334;0.45828876778544003;0.05767676767676768;0.05436455021027798;0.6494427558257346;0.4000965923339123;indonesian pop malay;indonesian pop malay yovie nuno;
hey flirting;The Special One;yovie nuno;10/12/2007;246826.0;24.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:30Z;indonesian pop malay;Sony BMG Music Entertainment;0.6890495867768596;0.7195209335653597;0.747632230802856;0.028854166666666667;0.4331630148997925;0.0;0.14145040516976098;0.34751773049645396;0.538878414399688;indonesian pop malay;indonesian pop malay yovie nuno;
jalan diam diam;The Special One;yovie nuno;10/12/2007;251906.0;30.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:30Z;indonesian pop malay;Sony BMG Music Entertainment;0.7324380165289257;0.540382843689221;0.7250837826023605;0.0375;0.2130614196215205;0.008313131313131314;0.05580059493281362;0.12563323201621074;0.3599039649295527;indonesian pop malay;indonesian pop malay yovie nuno;
tak pandai memilih;The Special One;yovie nuno;10/12/2007;283000.0;25.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:01:30Z;indonesian pop malay;Sony BMG Music Entertainment;0.6342975206611571;0.7952707544272699;0.7291636310651319;0.028854166666666667;0.4532636172083105;0.001191919191919192;0.07744384039388655;0.6747720364741642;0.6683539366019932;indonesian pop malay;indonesian pop malay yovie nuno;
januari;Selamat Pagi, Dunia!;glenn fredly;24/04/2003;222160.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:10Z;indonesian pop indonesian jazz maluku indonesian malay;Sony Music Entertainment;0.6053719008264463;0.6007779711331763;0.7398368060614892;0.030416666666666668;0.003904602300236545;0.0;0.16093958354703045;0.28166160081053704;0.5673452897305632;indonesian pop indonesian jazz maluku indonesian malay;indonesian pop indonesian jazz maluku indonesian malay glenn fredly;
selama kau mau;Selamat Pagi, Dunia!;glenn fredly;24/04/2003;291613.0;19.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:10Z;indonesian pop indonesian jazz maluku indonesian malay;Sony Music Entertainment;0.40909090909090917;0.3612447538130822;0.6536864345038613;0.02697916666666667;0.5718571708285666;0.0010505050505050504;0.19376346291927377;0.1540020263424519;0.3709702885695976;indonesian pop indonesian jazz maluku indonesian malay;indonesian pop indonesian jazz maluku indonesian malay glenn fredly;
selamat pagi dunia;Selamat Pagi, Dunia!;glenn fredly;24/04/2003;307706.0;20.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:10Z;indonesian pop indonesian jazz maluku indonesian malay;Sony Music Entertainment;0.566115702479339;0.8290510799467703;0.7681771819903833;0.0571875;0.008537791132349945;2,84E+11;0.5158477792594112;0.3981762917933131;0.5907689307042882;indonesian pop indonesian jazz maluku indonesian malay;indonesian pop indonesian jazz maluku indonesian malay glenn fredly;
hatiku terganggu;Selamat Pagi, Dunia!;glenn fredly;24/04/2003;226013.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:10Z;indonesian pop indonesian jazz maluku indonesian malay;Sony Music Entertainment;0.6952479338842976;0.8413348346811341;0.7704356695322745;0.05729166666666667;0.027432357302356856;2,65E+11;0.3322392040209252;0.7193515704154002;0.4734556836229556;indonesian pop indonesian jazz maluku indonesian malay;indonesian pop indonesian jazz maluku indonesian malay glenn fredly;
tetes embun;Selamat Pagi, Dunia!;glenn fredly;24/04/2003;291266.0;17.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:10Z;indonesian pop indonesian jazz maluku indonesian malay;Sony Music Entertainment;0.3068181818181818;0.32951172074930907;0.6198455485939094;0.034479166666666665;0.8462303923398372;6,28E+09;0.074469176325777;0.18135764944275584;0.396311844634946;indonesian pop indonesian jazz maluku indonesian malay;indonesian pop indonesian jazz maluku indonesian malay glenn fredly;
masih disini;Selamat Pagi, Dunia!;glenn fredly;24/04/2003;298800.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:10Z;indonesian pop indonesian jazz maluku indonesian malay;Sony Music Entertainment;0.9132231404958678;0.3182516122428089;0.7008232551362379;0.075625;0.197985967890132;0.0007575757575757577;0.0555954456867371;0.9229989868287741;0.44120406059311407;indonesian pop indonesian jazz maluku indonesian malay;indonesian pop indonesian jazz maluku indonesian malay glenn fredly;
sumpah cintaku;Sumpah Cintaku;yovie widianto;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; yovie widianto;
kamu bukan kekasihku;Kemenangan Cinta;yovie nuno;09/11/2004;262453.0;18.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:41Z;indonesian pop malay;Sony Music Entertainment;0.7148760330578513;0.7707032449585423;0.7230438583709748;0.029062500000000005;0.17085015477363272;3,65E+10;0.16196532977741307;0.729483282674772;0.5762707928930333;indonesian pop malay;indonesian pop malay yovie nuno;
klbk;Kemenangan Cinta;yovie nuno;09/11/2004;305706.0;32.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:41Z;indonesian pop malay;Sony Music Entertainment;0.5485537190082646;0.850547650731907;0.7445359172373598;0.041875;0.04642742648390635;0.0;0.07641809416350394;0.5288753799392097;0.6767128885751703;indonesian pop malay;indonesian pop malay yovie nuno;
cinta terlarang;Kemenangan Cinta;yovie nuno;09/11/2004;235773.0;15.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:41Z;indonesian pop malay;Sony Music Entertainment;0.6136363636363636;0.9611014433411812;0.7891592597989219;0.061666666666666675;0.003954853806007841;0.0;0.06472458713714227;0.49037487335359675;0.4866674716027826;indonesian pop malay;indonesian pop malay yovie nuno;
hts;Kemenangan Cinta;yovie nuno;09/11/2004;247146.0;31.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:41Z;indonesian pop malay;Sony Music Entertainment;0.6993801652892563;0.8659023441498618;0.7544441206469474;0.04510416666666667;0.04029674277980837;5,37E+10;0.12708995794440456;0.800405268490375;0.602527189813224;indonesian pop malay;indonesian pop malay yovie nuno;
malam genic;Kemenangan Cinta;yovie nuno;09/11/2004;276133.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:41Z;indonesian pop malay;Sony Music Entertainment;0.41632231404958686;0.8372402497696795;0.7338627422410026;0.06885416666666667;0.009733776969706764;0.0005343434343434343;0.1496563750128218;0.773049645390071;0.5406616574872991;indonesian pop malay;indonesian pop malay yovie nuno;
satu yang terindah saule gue jaime;Kemenangan Cinta;yovie nuno;09/11/2004;218493.0;30.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:41Z;indonesian pop malay;Sony Music Entertainment;0.3233471074380166;0.18824854130412524;0.5911409004808393;0.03364583333333334;0.8120593684153568;0.0;0.08493178787567955;0.17831813576494426;0.36800286061911974;indonesian pop malay;indonesian pop malay yovie nuno;
lelaki setia;Kemenangan Cinta;yovie nuno;09/11/2004;245800.0;29.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:41Z;indonesian pop malay;Sony Music Entertainment;0.5423553719008265;0.867949636605589;0.7626038175724902;0.05697916666666667;0.04994503188789701;0.0028989898989898993;0.10144630218483947;0.4387031408308004;0.4179011600367794;indonesian pop malay;indonesian pop malay yovie nuno;
feel;Kemenangan Cinta;yovie nuno;09/11/2004;297453.0;14.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:41Z;indonesian pop malay;Sony Music Entertainment;0.6167355371900827;0.5700685842972668;0.6644688911554715;0.038229166666666675;0.34572539485773923;4,58E+10;0.0511847368960919;0.4589665653495441;0.7041534703582276;indonesian pop malay;indonesian pop malay yovie nuno;
man jadda wajada;Man Jadda Wajada;yovie nuno;29/01/2012;196053.0;31.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:44Z;indonesian pop malay;Sony Music Entertainment;0.5909090909090909;0.6581021598935408;0.77688328719219;0.0471875;0.5195956048264199;0.0;0.1814545081546825;0.6271529888551165;0.5394542533133957;indonesian pop malay;indonesian pop malay yovie nuno;
yang baru;Yang Baru;yovie nuno;25/10/2024;194150.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:48Z;indonesian pop malay;Sony Music Entertainment;0.7892561983471076;0.49124782475176576;0.7233352761183156;0.03125;0.5005000326333278;0.0;0.08647040722125346;0.8459979736575481;0.49234227122012836;indonesian pop malay;indonesian pop malay yovie nuno;
sajadah panjang;Sajadah Panjang;yovie nuno;14/05/2021;230700.0;33.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:52Z;indonesian pop malay;Yovie Widianto Music Factory;0.6105371900826446;0.1237588289487153;0.5492495993005975;0.029791666666666668;0.8673360247637811;1,64E+11;0.2850548774233254;0.2978723404255319;0.46409830127520457;indonesian pop malay;indonesian pop malay yovie nuno;
misal;Misal;yovie nuno;12/12/2022;237723.0;50.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:55Z;indonesian pop malay;Sony Music Entertainment;0.48966942148760334;0.349984645306582;0.6687308757103309;0.029062500000000005;0.7628128927594876;0.0;0.08616268335213868;0.2634245187436677;0.3680678746900222;indonesian pop malay;indonesian pop malay yovie nuno;
demi hati;Demi Hati;yovie nuno;08/02/2019;247222.0;45.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:02:59Z;indonesian pop malay;Sony Music Entertainment;0.5051652892561984;0.5055788719418569;0.7511656709893633;0.02916666666666667;0.4442183461694774;0.0;0.09016309365063084;0.2147922998986829;0.6686743630942984;indonesian pop malay;indonesian pop malay yovie nuno;
maukah denganku;Semua Bintang;yovie nuno;08/06/2001;312133.0;32.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:12Z;indonesian pop malay;Sony Music Entertainment;0.6105371900826446;0.5925888013102671;0.6747049395308176;0.03854166666666667;0.4251227739763853;0.031414141414141415;0.08195712380757;0.5177304964539008;0.6687254455785788;indonesian pop malay;indonesian pop malay yovie nuno;
bila saja kau disini;Semua Bintang;the nuno;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; the nuno;
kamu bukan kekasihku;Semua Bintang;yovie nuno;08/06/2001;294133.0;14.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:12Z;indonesian pop malay;Sony Music Entertainment;0.631198347107438;0.5485720135121303;0.6494973043858372;0.03333333333333334;0.08391504978929241;0.013535353535353538;0.12093548056210894;0.49240121580547114;0.506547845712322;indonesian pop malay;indonesian pop malay yovie nuno;
lebih baik aku;Semua Bintang;yovie nuno;08/06/2001;233600.0;15.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:12Z;indonesian pop malay;Sony Music Entertainment;0.34814049586776863;0.3417954754836728;0.6167856622468308;0.030000000000000002;0.7768833143754502;1,84E+11;0.0724176838650118;0.14893617021276595;0.45082614308668234;indonesian pop malay;indonesian pop malay yovie nuno;
tunggu dulu;Semua Bintang;yovie nuno;08/06/2001;298226.0;29.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:12Z;indonesian pop malay;Sony Music Entertainment;0.6477272727272728;0.8525949431876343;0.7705449511875273;0.051666666666666666;0.11959361888691185;0.024141414141414144;0.11478100317981331;0.5724417426545086;0.4449888082920804;indonesian pop malay;indonesian pop malay yovie nuno;
sembilu;Semua Bintang;yovie nuno;08/06/2001;249266.0;29.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:12Z;indonesian pop malay;Sony Music Entertainment;0.5278925619834711;0.5997543249053127;0.6464374180387586;0.04895833333333334;0.708541266526489;0.023434343434343433;0.06236537080726227;0.1540020263424519;0.5469540907782184;indonesian pop malay;indonesian pop malay yovie nuno;
cerita damai;Semua Bintang;yovie nuno;08/06/2001;239866.0;30.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:12Z;indonesian pop malay;Sony Music Entertainment;0.33574380165289264;0.23635991401371684;0.5567171790762058;0.03354166666666667;0.9829144880377596;0.09434343434343434;0.10247204841522208;0.220871327254306;0.6770240273430607;indonesian pop malay;indonesian pop malay yovie nuno;
sebingkai rindu buat mentari;Semua Bintang;yovie nuno;08/06/2001;379933.0;30.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:12Z;indonesian pop malay;Sony Music Entertainment;0.5888429752066116;0.7666086600470877;0.7336806061489145;0.03916666666666667;0.15577470304224422;0.015555555555555557;0.11683249564057853;0.5501519756838906;0.6880253369122031;indonesian pop malay;indonesian pop malay yovie nuno;
tertatih;Sheila On 7;sheila;14/07/1999;284973.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.4380165289256199;0.8229092025795884;0.6300087425324203;0.07291666666666669;0.009743827270861023;0.039191919191919194;0.06564775874448661;0.7588652482269505;0.8828585758203383;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
kita;Sheila On 7;sheila;14/07/1999;276666.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.709710743801653;0.6099907871839492;0.5593763660206907;0.030937500000000003;0.1507495524651147;0.0003333333333333334;0.3701918145450815;0.8480243161094225;0.5712647094335417;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
;Sheila On 7;sheila;14/07/1999;284013.0;68.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.5361570247933886;0.7717268911864059;0.6474573801544514;0.028333333333333335;0.0027789685709595376;0.0007404040404040405;0.3086470407221253;0.8875379939209727;0.6594748720615962;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
pede;Sheila On 7;sheila;14/07/1999;245026.0;50.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.45247933884297525;0.8894462073907257;0.6005391228325806;0.03635416666666667;0.0002965441858575659;0.0;0.07057134065032311;0.8956433637284702;0.7613101264059293;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
dan;Sheila On 7;sheila;14/07/1999;288706.0;83.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.6807851239669422;0.5321936738663118;0.5449147603089028;0.027083333333333334;0.15677973315767013;0.01090909090909091;0.09529182480254385;0.5430597771023303;0.580668530403366;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
terlintas kata;Sheila On 7;sheila;14/07/1999;270226.0;48.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.3677685950413223;0.701095301463814;0.6225411627568119;0.037395833333333336;1,79E+11;0.00978787878787879;0.11888398810134372;0.5055724417426546;0.6974755965041006;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
berai;Sheila On 7;sheila;14/07/1999;265373.0;54.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.5237603305785125;0.6775514382229502;0.5849118461314295;0.030833333333333338;0.00017493554189103205;0.003595959595959596;0.3240332341778644;0.723404255319149;0.6503729021352479;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
bobrok;Sheila On 7;sheila;14/07/1999;219680.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.493801652892562;0.648889343842768;0.6525207635144981;0.030312500000000003;0.0003317202398974724;0.0887878787878788;0.12811570417478715;0.6474164133738602;0.6135888695910615;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
perhatikan rani;Sheila On 7;sheila;14/07/1999;313413.0;54.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:23Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.6756198347107439;0.5639267069300848;0.5600684831706252;0.02875;0.00898000438313734;0.00016262626262626264;0.1486306287824392;0.6474164133738602;0.5805477899859756;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
tunjukkan padaku;07 Des;sheila;26/03/2002;244466.0;54.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.4008264462809918;0.7430647968062237;0.7125892466851231;0.055104166666666676;0.3949718705136083;8,61E+09;0.08503436249871782;0.2512664640324215;0.5703080738188336;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
hingga ujung waktu;07 Des;sheila;26/03/2002;266266.0;56.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.47727272727272735;0.5731395229808577;0.7111685851668368;0.036875000000000005;0.12863888992574493;1,43E+10;0.05651861729408144;0.5248226950354611;0.35982037540982087;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
seandainya;07 Des;sheila;26/03/2002;222133.0;42.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.46694214876033063;0.46668031528303816;0.7082908349118462;0.02854166666666667;0.7547726518360803;2,05E+10;0.1158067494101959;0.17426545086119555;0.6863906974152264;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
buat aku tersenyum;07 Des;sheila;26/03/2002;188706.0;60.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.41632231404958686;0.7256628109325416;0.7373597552090922;0.029062500000000005;0.39698193074446014;0.0;0.07487947481793004;0.662613981762918;0.49675858417929025;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
saat aku lanjut usia;07 Des;sheila;26/03/2002;190266.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.2861570247933885;0.9273211178216808;0.7397275244062363;0.17395833333333335;0.06753305890785025;0.0;0.44507128936301155;0.8216818642350558;0.8922809722389917;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
mari bercinta;07 Des;sheila;26/03/2002;304026.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.5299586776859505;0.7062135326031322;0.7255573364417893;0.02854166666666667;0.07466877272737414;0.0;0.10657503333675249;0.3120567375886525;0.5940939360447297;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
trimakasih bijaksana;07 Des;sheila;26/03/2002;191306.0;48.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.20454545454545459;0.9508649810625447;0.8048229637184905;0.16562500000000002;0.02522129104841988;1,35E+10;0.2429992819776387;0.5015197568389058;0.8900751376905145;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
takkan pernah menyesal;07 Des;sheila;26/03/2002;206800.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.27376033057851246;0.3162043197870816;0.5629462334256157;0.03239583333333333;0.6934658147951005;0.0001393939393939394;0.3322392040209252;0.4194528875379939;0.7586770565343787;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
tentang hidup;07 Des;sheila;26/03/2002;270026.0;41.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.5929752066115702;0.645818405159177;0.691024333381903;0.03208333333333334;0.11155337796350466;0.08121212121212122;0.13016719663555235;0.3850050658561297;0.5854702839257354;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
bapak bapak;07 Des;sheila;26/03/2002;186506.0;36.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.6342975206611571;0.8218855563517248;0.7358662392539707;0.04135416666666667;0.10652822738637516;0.0;0.08411119089137348;0.8378926038500507;0.5944282941236567;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
percayakan padaku;07 Des;sheila;26/03/2002;168826.0;47.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-01-22T03:03:29Z;indonesian pop malay indonesian rock indorock;Sony Music Entertainment;0.7200413223140496;0.2721875319889446;0.5010563893341105;0.028958333333333332;0.7256267784887293;0.0007151515151515152;0.3065955482613601;0.7953394123606891;0.47805775107041026;indonesian pop malay indonesian rock indorock;indonesian pop malay indonesian rock indorock sheila;
