,kita usahakan lagi,antea,etalase,merayakan fana,habis gelap,fatalis,biyang,hitam dan biru,terbuang dalam waktu,manusia sumarah,nyala suara,sendu melagu,bahas bahasa,hagia,api dan lentera,menunggang badai,tarintih,mengunci ingatan,taifun,terbuang dalam waktu instrumental,terbuang dalam waktu piano instrumental,seribu racun,pikiran dan perjalanan,guna manusia,pancarona,tentukan arah,masa mesias mesias,haluan,samara,tirai cahaya,pancarona sore,bangkit dan berlari,bangkit dan berlari instrumental,merayakan asteriska dan puti,merayakan iga dan tj,merayakan gerald,merayakan marco,pikiran dan perjalanan tj kusuma version,pikiran dan perjalanan marco steffiano remix,pikiran dan perjalanan gerald situmorang version,pikiran dan perjalanan puti chitara version,pikiran dan perjalanan asteriska version,pikiran dan perjalanan iga massardi version,semua di sini,berpindah hati,pengganti aku,bila,ternyata tanpamu cantik,it s okay to not be okay,awal kisah selamanya feat barsena bestandhi,si paling mahir,i ll be waiting,tetap bukan kamu feat rony parulian,terserah,tak berharap lagi,cinta sederhana,teman biasa,someday feat sam kim,kutukan cinta pertama,ragu,long nights slow mornings,tentang dirimu,you better believe me feat kara chenoa,berdamai,love let go,jangan cepat berlalu,kali kedua,melangkah,serba salah,cinta sempurna,inginku,apalah arti menunggu,bersama,could it be,terjebak nostalgia,pergilah,lagu untukmu,bahasa kalbu,bertahan pergi,intro,percayalah,sang rembulan,tentang cinta,jatuh hati,letting you go,usai di sini,love you longer,biarkanlah,nyawa dan harapan,teduhnya wanita,anganku anganmu,bersinar,hari bahagia,pemeran utama,teka teki,let me be i do,katakan,ldr,bye bye,biar menjadi kenangan,nyaman tak cukup,begitulah cinta,kembali,the girl that i used to be,raisa,you,intro if i can turn back time,my mystery,prelude i,il sogno,mindblowing,under god s plan,unlock the key,isyana,home,home stripped version,unlock the key electone version,pendekar cahaya,lexicon,ragu semesta,lagu malam hari,biarkan aku tertidur,terima kasih,i m on my way,terima kasih dariku,all or nothing,keep being you,tap tap tap,mimpi,the way i love you,tetap dalam jiwa,all over me,kau adalah feat rayi putra,di batas waktu,pesta,hari ini,frenemy,something new,ada apa dengan cinta,echo,terpesona feat gamali l,nada cinta,lembaran buku,mad,anganku anganmu with raisa with raisa,winter song,that s it i m done,sekali lagi from critical eleven,gelora,lagu cinta,bunga terakhir,cinta pertama,tetap dalam jiwa piano version,keep being you osvaldorio remix,heaven,teganya kau,tergesa,hidup tanpamu,mengejar matahari,better on my own,tak ingin usai,jadi kekasihku saja,tak pantas terluka,lagu untuk hari ini,mukadimah,roman picisan,dua sedjoli,risalah hati,separuh nafas,cemburu,hidup adalah perjuangan,cinta adalah misteri,sayap sayap patah,1000 bintang,arjuna,kosong,mistikus cinta,angin,pupus,cintailah cinta,kasidah cinta,bukan rahasia,air mata,tak selalu memiliki ipar adalah maut original soundtrack,tak dianggap,malu malu tapi nyaman,sana sini mau,ego,sang dewi,sampaikan rindu,jangan pernah kembali,dewi,mati aku mati,kangen,sedang ingin bercinta,laskar cinta chapter one,laskar cinta chapter two,emotional love song,larut,perasaanku tentang perasaanku kepadamu,lelaki pecemburu,selimut hati,untukku,kala cinta menggoda,kembalilah,kalimantan,mawar merah,ketika tangan dan kaki berkata,sahabat,kan berlalu,gelap kan sirna,negeriku,merakit perahu,sama sama tahu,gadis sampul,apa adanya,remaja,pelangi,kereta kencan,siapkah kau tuk jatuh cinta lagi,mata ke hati acoustic version,game of love,menarilah dengan jiwamu,feel so right,never let go,heaven feat a nayaka dipha barus remix,my mystery feat marty friedman,abadi,tertarik atau baik,sesuka hati,200k,kata kata,against all the odds,wanita biasa,cukup,aku rindu,lebih dari sekedar cantik,hampir jadi,cemburu buta,mantan terindah,bintang,menanti,pacarku,mentariku,insomnia,everybody needs somebody,kirana,aku disini untukmu,bunga,suara alam,sebelum kau terlelap,satu sisi,aspirasi putih,cindi,petuah bijak,selatan jakarta,kamulah satu satunya,cantik,together we will shine,kekasih sejati,andai dia tahu,suratku,satu mimpiku,janji di atas ingkar,cinta kita sama,galau,cinta sudah lewat,cerita cinta,seandainya aku bisa terbang,e ya e yo,setelah malam ini,yang penting keren,aduh,bagaimana,saat kunyatakan cinta,janji kita,my valentine,jatuh bangkit kembali,satu satunya,bahagia,patung batu,musim hujan,tersenyum untuk siapa,bumi dan bulan,pemuda,teman sejati,untitled,everybody knew,pasti bisa,terpesona,jangan cintai aku apa adanya,semakin,pergi untuk kembali,aku cinta kau dan dia,sewindu,begitu saja,kisah romantis,melawan dunia,catatan kecil,rapsodi,mercusuar,sedari dulu,intuisi,saujana,cintaku,sedih tak berujung,karena cinta,malaikat juga tahu,ruang sendiri,tak pernah padam,setapak sriwedari,memulai kembali,tak ada yang bisa,kulakukan semua untukmu,galih ratna from galih ratna,dia,tak pernah setengah hati,satu yang tak bisa lepas,akhir cerita cinta,antara,kkeb,jadi gila,cinta kan membawamu kembali,berharap tak berpisah,hebat,menghujam jantungku,you are my everything feat red,mendendam,tukar jiwa,salamku untuk kekasihmu yang baru,semenjak ada dirimu,pertama,khayalan,menari,coba katakan,aku dirimu dirinya,tunggu apa lagi,selamat pagi,himalaya,harus bahagia,rayu,selamanya cinta,peri cintaku,masih ada,jurus terjitu,masih sahabatku kekasihku,kita bisa,pada satu cinta,malam biru,dekat di hati,tak mampu mendua,cinta mati feat ahmad dhani,terlambat,badai telah berlalu,orang ke 3,cinta pertama dan terakhir,seperti yang kau minta,pernah muda,terdiam,jangan kau lepas,i m falling in love,tentang diriku,wajahmu indahkan duniaku,mau dibawa kemana,jangan pernah berubah,aku jatuh cinta,symphoni yang indah,romansa ke masa depan,aku cinta dia,ratu lebah,kucinta kau apa adanya aku mau,mata hati telinga,gelora asmara,tak setampan romeo,simpan saja,are you really the one,lenggang puspita,bunga di tepi jalan,berawal dari tatap,cahaya,sabda rindu,kau,bagaimana kutahu,katakan saja,semesta,keabadian,i will fly alternate version,senja teduh pelita,setahun kemarin,cukup sudah,lebih dekat denganmu nanti juwita,bahagia bersamamu,aku wanita,dahulu,kembali ke bandung,yang terlewatkan,ini cintaku,tak sebebas merpati,kisah kita t lah usai,hanya untukmu,status palsu,hujan turun,sahabat kecil,nothing lasts forever,air api,gara gara kahitna,terlalu tinggi,you 2007 remaster,gemintang,prahara cinta,karena aku t lah denganmu feat ariel tatum,mine milikku,ingatlah hari ini,lebih indah,inikah cinta,biarlah hapuslah cinta,rahasia perempuan,jangan,film favorit,sepatu,sekali ini saja,pandangan pertama,akhir penantian,satu kali,serta mulia,kemenangan hati,menjadi milikku,cerita kita,kecewa,penasaran,arti cinta,maafkan tak sempurna,mawar jingga,dia dia dia,selesai,seperti bintang,dengan nafasmu,kunci hati,pacarku superstar,jangan katakan cinta,aku makin cinta,anugerah terindah yang pernah kumiliki,tanpa tergesa,tak di tanganku,utuh,istimewa,cinta butuh waktu,kasih putih,pilih saja aku,muara,buktikan,kasmaran,be mine,untuk apa,bukan bintang biasa,melukis bayangmu,denganmu cinta,peneman malam sepi,c h r i s y e,pilihanku,seberapa pantas,oh kasih,salah tingkah,aku suka caramu,sempat memiliki,kuyakin cinta,nyali terakhir,bicara feat monita tahalea,salahi aku ku jatuh cinta lagi,jenuh,dia harus tahu,happy ending,sepanjang usia,salah,sabtu minggu,mau tapi malu with ma a,cinta dan benci love recalls version,salah benar,esok kan masih ada,datang dan kembali,sesaat kau hadir,dua cinta satu hati,the one,maafkan,balada insan muda,kamulah satu satunya,tersiksa lagi,gajah,panah asmara,aku pasti kembali,semoga,berdua,amazing you,janji di atas ingkar mendua,kau cantik hari ini,puisi,parasit,yang kumau,wajahmu mengalihkan duniaku,dengarkan curhatku
kita usahakan lagi,1.0,0.6045957,0.61160856,0.59605527,0.5699947,0.6034862,0.4904866,0.5869392,0.5588804,0.58969676,0.55189687,0.601307,0.5862096,0.5897937,0.59154105,0.5982601,0.59102595,0.578416,0.5835803,0.51463497,0.45433834,0.61146086,0.6035306,0.60526156,0.5699273,0.5778944,0.60671103,0.5799532,0.61652195,0.60349977,0.45770127,0.5801421,0.52516,0.554893,0.6011323,0.6104751,0.56821984,0.45770127,0.45770127,0.45770127,0.45770127,0.45770127,0.45770127,0.4926987,0.48267192,0.5672513,0.52508974,0.6061277,0.5873239,0.45770127,0.5315553,0.42903578,0.45770127,0.49258608,0.56147826,0.5215149,0.6012059,0.45770127,0.5917233,0.5910866,0.5378981,0.5361143,0.45770127,0.54451877,0.55227077,0.5260137,0.57155484,0.59074277,0.57542175,0.55210966,0.5818342,0.52752155,0.5451435,0.5840673,0.4770655,0.619661,0.52503085,0.45770127,0.5404926,0.51485157,0.51512253,0.5642763,0.59430015,0.53924775,0.52730715,0.52049756,0.57730293,0.5245948,0.5415016,0.57605463,0.45770127,0.5928375,0.5686388,0.47633675,0.6077398,0.5632761,0.5987224,0.5249874,0.60448587,0.45770127,0.54733574,0.6634727,0.48072106,0.52903503,0.51898456,0.59657866,0.66330045,0.6202648,0.45770127,0.6138538,0.6509667,0.45770127,0.61851066,0.53510946,0.45770127,0.45770127,0.45770127,0.5838951,0.5798298,0.5569957,0.5364106,0.52160263,0.43977386,0.5518811,0.52520466,0.6739872,0.6330588,0.6666474,0.5924674,0.6658799,0.6251448,0.5403983,0.45770127,0.54421353,0.67375386,0.45770127,0.45770127,0.45770127,0.45770127,0.6638469,0.45770127,0.65428245,0.6026729,0.67547065,0.45770127,0.62884957,0.6539466,0.60424423,0.6666658,0.45770127,0.6634727,0.64909637,0.6060625,0.64769375,0.45770127,0.47011775,0.61914396,0.62166595,0.6634727,0.66763026,0.62053216,0.66986644,0.6252892,0.6186204,0.3865689,0.60699254,0.5749751,0.5708563,0.5942283,0.61597437,0.6017448,0.56942517,0.5870059,0.5612178,0.5993924,0.5923874,0.58918357,0.60669714,0.59745544,0.59935254,0.5839336,0.605242,0.5959358,0.5017773,0.5120764,0.551741,0.5558595,0.4487486,0.45770127,0.48208523,0.45770127,0.57187515,0.631727,0.59186834,0.60429984,0.59714156,0.5965071,0.59525883,0.5715549,0.5711986,0.60578763,0.54708403,0.5126281,0.5729681,0.51769245,0.5451007,0.49196523,0.42156512,0.52586716,0.5225673,0.4532254,0.5179423,0.6606923,0.6847856,0.6526127,0.67029643,0.6518888,0.58053964,0.6828179,0.45770127,0.6730895,0.6856471,0.644566,0.45770127,0.45770127,0.45770127,0.45770127,0.5356649,0.5267225,0.49483693,0.54588944,0.54542357,0.45770127,0.47789797,0.47580388,0.5575623,0.61201555,0.5306825,0.605276,0.52540874,0.574768,0.61535543,0.62385535,0.52688116,0.5250588,0.612543,0.5820309,0.55752426,0.5732233,0.5589069,0.52924526,0.5320189,0.55494493,0.5817132,0.5659673,0.5471129,0.5764693,0.45770127,0.45770127,0.45770127,0.45770127,0.45770127,0.45770127,0.45770127,0.45770127,0.45770127,0.45770127,0.58669716,0.49013972,0.5436311,0.5349647,0.5802091,0.56299645,0.5651909,0.52841914,0.55695117,0.5135108,0.67544895,0.6684146,0.67895967,0.6546356,0.6617326,0.6721606,0.65008944,0.64040446,0.6717194,0.60112077,0.64795977,0.6119253,0.45770127,0.5969603,0.58859223,0.5754599,0.45770127,0.6299305,0.59694064,0.61275935,0.45770127,0.63208985,0.55400556,0.64291066,0.6120441,0.62971956,0.72852504,0.5526375,0.5330301,0.5013717,0.60799617,0.6560485,0.6235418,0.65930885,0.68310654,0.5630281,0.5936662,0.6473805,0.6306451,0.5377004,0.53747386,0.5617428,0.6634727,0.5036081,0.5748593,0.4926713,0.5873667,0.6642725,0.61804426,0.45770127,0.5621427,0.6329276,0.45770127,0.5894491,0.59649867,0.5326839,0.63025063,0.6283216,0.5611985,0.5715176,0.58434635,0.6215919,0.7415019,0.45770127,0.6679021,0.5750839,0.477005,0.64670974,0.61780113,0.45770127,0.4893183,0.65301925,0.5724588,0.5397655,0.6634727,0.66624206,0.6634727,0.6397217,0.66527724,0.50707346,0.480642,0.63142306,0.6066464,0.59613967,0.6183718,0.6112646,0.640241,0.6297229,0.617448,0.57744724,0.60310084,0.5929267,0.5990877,0.5499256,0.60324496,0.68320316,0.56623524,0.66672635,0.6916185,0.6118243,0.6370934,0.64618343,0.62411183,0.45770127,0.68757045,0.63790524,0.5900891,0.65318036,0.58401346,0.6499507,0.6358556,0.6012398,0.5824156,0.5725271,0.67604506,0.600582,0.5373068,0.6162071,0.5591912,0.78233045,0.5307586,0.5649578,0.5792967,0.6072819,0.57795554,0.6544761,0.5756553,0.7029198,0.67363876,0.616389,0.673799,0.60435504,0.6634727,0.6634727,0.7517726,0.68226695,0.6732622,0.60116404,0.5569857,0.6239717,0.45770127,0.5805424,0.6419543,0.54134554,0.58593553,0.665229,0.6723684,0.58723843,0.45770127,0.6634727,0.5328133,0.50621647,0.62809074,0.5930491,0.66966987,0.5713372,0.6060084,0.53096014,0.5272568,0.628086,0.57509184,0.68780094,0.61375797,0.40825656,0.50888735,0.60392004,0.45770127,0.6202266,0.7767275,0.639642,0.45770127,0.7695567,0.6016047,0.45770127,0.60478634,0.53824997,0.49077076,0.67669296,0.6142304,0.5659859,0.59524834,0.6634727,0.65078455,0.65973693,0.5784113,0.5938693,0.6883845,0.5461579,0.7360582,0.48962697,0.6634727,0.45770127,0.6477817,0.6189768,0.71413606,0.6883091,0.6677916,0.60504025,0.6634727,0.54976547,0.690545,0.58126926,0.63080573,0.4875179,0.47711074,0.62944365,0.63232,0.63631696,0.45770127,0.5555223,0.640361,0.54343534,0.64413786,0.6523709,0.5229306,0.6808604,0.45770127,0.5819584,0.57747644,0.6880366,0.57312256,0.5897784,0.557798
antea,0.6045957,1.0,0.998831,0.98961246,0.9234735,0.99574864,0.8149325,0.99194616,0.98418176,0.9942845,0.9251708,0.9674751,0.989271,0.99181825,0.99857897,0.97574145,0.9919539,0.9857095,0.97294605,0.90360314,0.7336546,0.99634176,0.96902245,0.9881004,0.9736656,0.94607013,0.94934684,0.98853415,0.99352455,0.99292934,0.6207116,0.98542345,0.8903826,0.904675,0.9924275,0.9904909,0.98564905,0.6207116,0.6207116,0.6207116,0.6207116,0.6207116,0.6207116,0.36878142,0.36797982,0.4598915,0.40456834,0.5160187,0.5214228,0.4724997,0.41565606,0.28478453,0.4724997,0.37169293,0.45031905,0.40322933,0.5054552,0.4724997,0.48977196,0.5170696,0.42966583,0.41890267,0.4724997,0.41856068,0.4547588,0.39418176,0.46786928,0.5221142,0.47975636,0.43467742,0.4901211,0.4037102,0.4214012,0.4883908,0.3552792,0.55450404,0.40966022,0.4724997,0.4209889,0.3841252,0.37948108,0.46090123,0.50840056,0.4181092,0.4227855,0.38252163,0.4872015,0.40671876,0.4158342,0.48034635,0.4724997,0.51404,0.49622646,0.3466792,0.5245464,0.44769266,0.54495686,0.411876,0.53194934,0.4724997,0.43300915,0.6849242,0.37448883,0.41062087,0.45904285,0.5104654,0.5702714,0.57808334,0.4724997,0.55788064,0.57693875,0.4724997,0.5724715,0.44746423,0.4724997,0.4724997,0.4724997,0.43434662,0.51550907,0.3975216,0.37051815,0.34517422,0.26425105,0.40196297,0.3500596,0.60149306,0.5168196,0.5547124,0.44363365,0.5668844,0.49195614,0.37140015,0.4724997,0.37350234,0.59377116,0.4724997,0.4724997,0.4724997,0.4724997,0.57501256,0.4724997,0.5153313,0.45670658,0.599277,0.4724997,0.49275494,0.56293744,0.46385106,0.5896281,0.4724997,0.6849242,0.5260605,0.45407614,0.5154647,0.4724997,0.38211575,0.4485001,0.43253925,0.6849242,0.50059164,0.4381655,0.5070394,0.4324581,0.41686088,0.33193555,0.6201415,0.59678435,0.58266246,0.61864966,0.61244357,0.6324862,0.60079485,0.6231971,0.5121605,0.6268904,0.56301004,0.6183776,0.6377545,0.5838918,0.6091496,0.6114794,0.62530416,0.5967026,0.41727886,0.4290215,0.5022368,0.53210956,0.35110787,0.4724997,0.3937941,0.4724997,0.588369,0.6446047,0.60435694,0.61732304,0.60783017,0.57419544,0.62097347,0.5769065,0.57324415,0.6204968,0.5164581,0.46053794,0.5286806,0.47628665,0.51719576,0.4259298,0.33004257,0.486583,0.5028905,0.37221196,0.48484686,0.5612143,0.61488616,0.5542389,0.5602121,0.5306574,0.4397803,0.62735564,0.4724997,0.5783232,0.5954692,0.536379,0.4724997,0.4724997,0.4724997,0.4724997,0.46031833,0.462781,0.41672885,0.50023395,0.49992672,0.4724997,0.3885157,0.38472,0.40458047,0.52681136,0.4012222,0.51183575,0.4061967,0.46018738,0.5310486,0.5522909,0.4001247,0.4014011,0.5462722,0.55344063,0.56587255,0.5716173,0.59248376,0.4667272,0.54451627,0.58842784,0.5931054,0.56645864,0.5916837,0.5836183,0.4724997,0.4724997,0.4724997,0.4724997,0.4724997,0.4724997,0.4724997,0.4724997,0.4724997,0.4724997,0.4964427,0.35868934,0.40429533,0.41593185,0.48978788,0.43909207,0.45868397,0.3903643,0.43795067,0.38386425,0.6149222,0.5946028,0.60736954,0.5532693,0.5777281,0.59254855,0.55724514,0.5474741,0.6064081,0.47398627,0.55373466,0.5306912,0.4724997,0.45983404,0.6137821,0.5826869,0.4724997,0.5064321,0.5502041,0.53556913,0.4724997,0.47688484,0.4961825,0.5854575,0.5338425,0.43867937,0.61345786,0.51187986,0.42309457,0.4106367,0.50594074,0.5626597,0.4913143,0.59928596,0.56940395,0.52338487,0.5267668,0.5432147,0.53672904,0.41791397,0.41020775,0.46765807,0.6849242,0.5255251,0.49351937,0.3824411,0.53321743,0.56941044,0.55945957,0.4724997,0.3652288,0.51101524,0.4724997,0.5168752,0.55700564,0.53266406,0.53300726,0.5452298,0.45232886,0.47789142,0.5242723,0.51116353,0.6236925,0.4724997,0.49345273,0.38056657,0.394707,0.54047114,0.69278425,0.4724997,0.33840677,0.53819203,0.47133386,0.4376149,0.6849242,0.5788839,0.6849242,0.5066786,0.5512066,0.45365313,0.39235476,0.5243846,0.775093,0.46548855,0.5360036,0.7706189,0.46772584,0.46199387,0.5271238,0.6058244,0.512137,0.4342661,0.51909953,0.57289076,0.4741929,0.5827629,0.4908656,0.509122,0.55298376,0.5273561,0.4854197,0.47013348,0.485773,0.4724997,0.54053813,0.560505,0.48621172,0.5824778,0.5129748,0.51860195,0.55728835,0.4966543,0.48654345,0.5407081,0.58261,0.55761373,0.5094145,0.5421193,0.5884216,0.6897159,0.39585736,0.5906951,0.53446186,0.5422259,0.6032381,0.6837235,0.52884454,0.7585439,0.56739694,0.5424651,0.5555035,0.4971426,0.6849242,0.6849242,0.6419579,0.5503285,0.56419015,0.5303074,0.4730936,0.6958443,0.4724997,0.628517,0.5207146,0.4420649,0.5392287,0.54829466,0.5887948,0.5687438,0.4724997,0.6849242,0.41111246,0.42145717,0.54273546,0.6614873,0.5103777,0.44175214,0.5223477,0.41777137,0.43949765,0.6208962,0.4548589,0.55935836,0.53110874,0.3596363,0.5364435,0.5010172,0.4724997,0.4885995,0.6880088,0.5250951,0.4724997,0.6576924,0.4197135,0.4724997,0.47910446,0.51146376,0.42213908,0.57029146,0.47817415,0.43849906,0.5322206,0.6849242,0.56128335,0.54748493,0.53232837,0.546131,0.59443647,0.45733616,0.6080417,0.35909933,0.6849242,0.4724997,0.4897747,0.6893261,0.65482426,0.56978256,0.6939268,0.489869,0.6849242,0.46912578,0.605209,0.4779319,0.51468295,0.46429878,0.38333157,0.5336486,0.47419292,0.6007255,0.4724997,0.5364571,0.5056394,0.5065037,0.5046348,0.5664311,0.46824533,0.59835666,0.4724997,0.6278109,0.6175164,0.6053047,0.36886108,0.48368743,0.5410237
etalase,0.61160856,0.998831,1.0,0.98803246,0.9195681,0.995549,0.8011478,0.9906584,0.98128366,0.99304724,0.92235166,0.96562845,0.98312664,0.98555076,0.9959917,0.977101,0.98529434,0.9844871,0.9640403,0.8996355,0.72259104,0.9952012,0.9745121,0.990033,0.97185975,0.9370106,0.95209116,0.98417646,0.9964174,0.9929446,0.6295403,0.9837352,0.88736916,0.904273,0.9880906,0.99155396,0.9818235,0.6295403,0.6295403,0.6295403,0.6295403,0.6295403,0.6295403,0.37387657,0.37176517,0.46965656,0.40684208,0.52639014,0.54011,0.48605323,0.41823816,0.28610072,0.48605323,0.37700307,0.4565999,0.40627983,0.51423115,0.48605323,0.5004406,0.5245784,0.43465227,0.42212144,0.48605323,0.42357102,0.4594419,0.3984314,0.47424474,0.5381734,0.49201286,0.43848434,0.50195396,0.41029787,0.42630038,0.5025397,0.36030766,0.56979316,0.41644815,0.48605323,0.42830044,0.38662064,0.3830589,0.46541494,0.5221782,0.42235634,0.4273589,0.38784772,0.49566528,0.40992525,0.42023817,0.48769364,0.48605323,0.5265974,0.50342417,0.34873924,0.53604174,0.45440033,0.5598905,0.41647837,0.5462813,0.48605323,0.43691033,0.704571,0.3781317,0.41404152,0.46673098,0.5252102,0.580708,0.59599596,0.48605323,0.56724507,0.58692616,0.48605323,0.5868943,0.46162573,0.48605323,0.48605323,0.48605323,0.4362761,0.5260698,0.3981728,0.36865485,0.3439005,0.26147223,0.40178493,0.3515755,0.6154441,0.52614135,0.565326,0.44657135,0.5835922,0.49538743,0.37130064,0.48605323,0.37398052,0.606636,0.48605323,0.48605323,0.48605323,0.48605323,0.5894083,0.48605323,0.5224387,0.45830432,0.6126601,0.48605323,0.4982465,0.5751259,0.46688822,0.6050532,0.48605323,0.704571,0.53274465,0.45737568,0.52037454,0.48605323,0.38694012,0.45374483,0.43645713,0.704571,0.5072985,0.44119707,0.51798666,0.43762946,0.42151862,0.3292932,0.632345,0.60760915,0.5923569,0.63332975,0.6249689,0.6491358,0.6120044,0.6351979,0.51926976,0.635768,0.5683493,0.6297449,0.6488908,0.58968836,0.616203,0.6183882,0.6359312,0.6052949,0.42521888,0.43710977,0.51711476,0.5469567,0.3544096,0.48605323,0.39826816,0.48605323,0.6045394,0.6590935,0.61810195,0.6317459,0.62817705,0.5898842,0.63486314,0.58895755,0.5869543,0.636713,0.52455765,0.4698838,0.5417761,0.48563302,0.5307306,0.43268642,0.3319448,0.5019197,0.5139149,0.3754782,0.50079924,0.5717411,0.6281543,0.5666461,0.5668102,0.5385046,0.4406008,0.6409839,0.48605323,0.59074974,0.6103683,0.5434766,0.48605323,0.48605323,0.48605323,0.48605323,0.471239,0.47408772,0.42146808,0.5113541,0.5149782,0.48605323,0.39277312,0.3881879,0.4058408,0.54115593,0.40394163,0.53049284,0.41049215,0.4707634,0.5430326,0.5676783,0.40530962,0.40470493,0.56189793,0.559559,0.57672566,0.5811476,0.60464084,0.47253367,0.55019873,0.6010671,0.6052344,0.5734454,0.6053509,0.5949378,0.48605323,0.48605323,0.48605323,0.48605323,0.48605323,0.48605323,0.48605323,0.48605323,0.48605323,0.48605323,0.5102932,0.36306602,0.41254452,0.42194316,0.5043056,0.45093244,0.47454947,0.3968771,0.44827697,0.39128548,0.6309102,0.60955644,0.6189388,0.56273156,0.5885087,0.6024726,0.56448126,0.5555883,0.61903954,0.4791305,0.567575,0.54796654,0.48605323,0.46379358,0.6252572,0.58614415,0.48605323,0.5133387,0.5649997,0.5530074,0.48605323,0.48642457,0.50569797,0.59243625,0.5478531,0.43828675,0.61912733,0.5275082,0.42899537,0.41752934,0.51540154,0.5679471,0.5013401,0.6144731,0.57555556,0.52482116,0.5424617,0.5558468,0.5499604,0.42111588,0.41453588,0.47577438,0.704571,0.5290969,0.5066516,0.38495147,0.5461898,0.58111167,0.57624614,0.48605323,0.36691067,0.51757467,0.48605323,0.5305701,0.57191104,0.5511273,0.5446446,0.5593482,0.4575769,0.49242464,0.5396781,0.5182773,0.6353217,0.48605323,0.49220818,0.38288364,0.39947167,0.5559713,0.69891626,0.48605323,0.3416886,0.55078703,0.4815735,0.445291,0.704571,0.59611136,0.704571,0.50930035,0.5575176,0.45924598,0.40144536,0.5372152,0.7857377,0.4749661,0.54948264,0.77983254,0.4778861,0.4689809,0.5423109,0.6118265,0.52104855,0.44056866,0.5320236,0.5765541,0.47921443,0.5949708,0.50284714,0.51271594,0.5638726,0.5411029,0.4918809,0.47056666,0.4910218,0.48605323,0.54148597,0.57252496,0.49797487,0.59133506,0.5250353,0.51898813,0.57144195,0.51082766,0.5004765,0.55737484,0.6006452,0.5767828,0.5241993,0.55596626,0.5973446,0.69716525,0.40024155,0.59362835,0.5473169,0.55638963,0.61436385,0.6826945,0.54446286,0.7690022,0.58333915,0.5475808,0.55993694,0.5067573,0.704571,0.704571,0.6452447,0.56406397,0.578747,0.54286003,0.48240763,0.7070749,0.48605323,0.63910234,0.5253106,0.44963288,0.55393434,0.55914724,0.5969435,0.5750531,0.48605323,0.704571,0.4129675,0.427362,0.5551147,0.6639351,0.5170809,0.4454833,0.5382033,0.4244297,0.44810203,0.6338375,0.46257526,0.5774976,0.53975636,0.3645837,0.5413347,0.5070411,0.48605323,0.49392745,0.6981031,0.53206974,0.48605323,0.66612667,0.4226376,0.48605323,0.488892,0.52627224,0.4282011,0.5759079,0.48333648,0.44539672,0.541782,0.704571,0.57339203,0.55943096,0.5486436,0.561978,0.60239214,0.46664575,0.6186229,0.3645649,0.704571,0.48605323,0.49573022,0.70046514,0.6662062,0.58583957,0.70452124,0.5034453,0.704571,0.47630924,0.6168704,0.48812377,0.52671003,0.48009562,0.38670117,0.5444764,0.4779049,0.6180345,0.48605323,0.55117255,0.509582,0.5215828,0.5091244,0.5747682,0.47981048,0.6045152,0.48605323,0.62822485,0.61747944,0.61556333,0.37258005,0.4958664,0.5544169
